id,observed_on,time_observed_at,quality_grade,latitude,longitude,geoprivacy,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_class_name
60969589,9/27/20,2020-09-27 15:23:29 UTC,research,36.0244397773,-78.925300045,,Apocynum cannabinum,hemp dogbane,Plantae,58795,Plantae,Tracheophyta,Magnoliopsida
60969695,9/27/20,2020-09-27 15:24:39 UTC,research,36.053600628,-78.8392515947,,Fagus grandifolia,American beech,Plantae,49202,Plantae,Tracheophyta,Magnoliopsida
60969728,9/27/20,2020-09-27 15:24:55 UTC,research,36.0536823515,-78.8393469807,,Liriodendron tulipifera,tulip tree,Plantae,53582,Plantae,Tracheophyta,Magnoliopsida
60969786,9/27/20,2020-09-27 15:25:20 UTC,research,36.0243867617,-78.9254020528,,Rosa multiflora,multiflora rose,Plantae,78882,Plantae,Tracheophyta,Magnoliopsida
60969963,9/27/20,2020-09-27 13:17:00 UTC,research,36.017652526,-78.8831142841,,Danaus plexippus,Monarch,Insecta,48662,Animalia,Arthropoda,Insecta
60970065,9/27/20,2020-09-27 15:27:03 UTC,research,36.0111593268,-78.9028593703,,Conoclinium coelestinum,blue mistflower,Plantae,119095,Plantae,Tracheophyta,Magnoliopsida
60970142,9/27/20,2020-09-27 13:47:00 UTC,research,36.017036395,-78.8684157787,,Branta canadensis,Canada Goose,Aves,7089,Animalia,Chordata,Aves
60970828,9/27/20,2020-09-27 15:32:47 UTC,research,36.0547651258,-78.8404409868,,Ulmus alata,Winged Elm,Plantae,84292,Plantae,Tracheophyta,Magnoliopsida
60970917,9/27/20,2020-09-27 15:33:23 UTC,research,36.0242683255,-78.9256439545,,Ambrosia artemisiifolia,common ragweed,Plantae,53587,Plantae,Tracheophyta,Magnoliopsida
60970961,9/27/20,2020-09-27 15:32:44 UTC,research,36.0102765488,-78.9030334952,,Commelina communis,Asiatic dayflower,Plantae,52927,Plantae,Tracheophyta,Liliopsida
60971267,9/27/20,2020-09-27 15:36:19 UTC,research,36.024204162,-78.9256835171,,Lonicera japonica,Japanese honeysuckle,Plantae,77835,Plantae,Tracheophyta,Magnoliopsida
60971442,9/27/20,2020-09-27 15:37:44 UTC,research,36.05480209,-78.8410546259,,Euonymus americanus,strawberry bush,Plantae,83150,Plantae,Tracheophyta,Magnoliopsida
60971846,9/27/20,2020-09-27 15:38:17 UTC,research,36.0240076835,-78.9249340221,,Xanthium strumarium,rough cocklebur,Plantae,57920,Plantae,Tracheophyta,Magnoliopsida
60972116,9/27/20,2020-09-27 15:42:22 UTC,research,36.0243389849,-78.9255703614,,Ampelopsis glandulosa brevipedunculata,porcelain berry,Plantae,457553,Plantae,Tracheophyta,Magnoliopsida
60972278,9/27/20,2020-09-27 15:43:43 UTC,research,36.0242076824,-78.9256577008,,Phytolacca americana,American pokeweed,Plantae,48599,Plantae,Tracheophyta,Magnoliopsida
60972704,9/27/20,2020-09-27 15:45:57 UTC,research,36.0242081015,-78.9256566112,,Potentilla indica,mock strawberry,Plantae,243824,Plantae,Tracheophyta,Magnoliopsida
60972779,9/27/20,2020-09-27 15:47:34 UTC,research,36.0242396174,-78.9257169609,,Glechoma hederacea,ground-ivy,Plantae,55830,Plantae,Tracheophyta,Magnoliopsida
60972868,9/27/20,2020-09-27 15:48:14 UTC,research,36.0242119152,-78.9257189725,,Toxicodendron radicans,poison ivy,Plantae,58732,Plantae,Tracheophyta,Magnoliopsida
60972966,9/27/20,2020-09-27 15:48:57 UTC,research,36.0241949,-78.9257487283,,Microstegium vimineum,Japanese stiltgrass,Plantae,116710,Plantae,Tracheophyta,Liliopsida
60973617,9/27/20,2020-09-27 15:50:11 UTC,research,36.0075595712,-78.9041464622,,Dioscorea polystachya,Chinese yam,Plantae,119141,Plantae,Tracheophyta,Liliopsida
60974645,9/27/20,2020-09-27 16:00:15 UTC,research,36.0054414394,-78.9032496885,,Nandina domestica,Heavenly bamboo,Plantae,127010,Plantae,Tracheophyta,Magnoliopsida
60974649,9/27/20,2020-09-27 16:00:59 UTC,research,36.0236132378,-78.9277234209,,Euonymus americanus,strawberry bush,Plantae,83150,Plantae,Tracheophyta,Magnoliopsida
60974736,9/27/20,2020-09-27 16:01:24 UTC,research,36.0055557266,-78.9032784384,,Chlorophyllum molybdites,green-spored parasol,Fungi,117308,Fungi,Basidiomycota,Agaricomycetes
60974882,9/27/20,2020-09-27 16:00:36 UTC,research,36.0543420808,-78.842302588,,Verrucosa arenata,Arrowhead Orbweaver,Arachnida,117218,Animalia,Arthropoda,Arachnida
60975005,9/27/20,2020-09-27 16:03:57 UTC,research,36.023383406,-78.9284798876,,Gleditsia triacanthos,honey locust,Plantae,54797,Plantae,Tracheophyta,Magnoliopsida
60975473,9/27/20,2020-09-27 16:07:35 UTC,research,36.0230151471,-78.9293051698,,Platanus occidentalis,American sycamore,Plantae,49662,Plantae,Tracheophyta,Magnoliopsida
60975631,9/27/20,2020-09-27 16:09:27 UTC,research,36.0225568666,-78.9289971349,,Saururus cernuus,lizard's tail,Plantae,60742,Plantae,Tracheophyta,Magnoliopsida
60975887,9/27/20,2020-09-27 16:11:23 UTC,research,36.0222545313,-78.9295793419,,Lobelia cardinalis,cardinal flower,Plantae,48038,Plantae,Tracheophyta,Magnoliopsida
60975983,9/27/20,2020-09-27 16:12:14 UTC,research,36.0223018052,-78.9295831137,,Impatiens capensis,common jewelweed,Plantae,47888,Plantae,Tracheophyta,Magnoliopsida
60976128,9/27/20,2020-09-27 16:13:19 UTC,research,36.0222111969,-78.9294987079,,Rosa multiflora,multiflora rose,Plantae,78882,Plantae,Tracheophyta,Magnoliopsida
60976330,9/27/20,2020-09-27 16:14:40 UTC,research,36.0515312407,-78.8482025148,,Hexastylis arifolia,little brown jug,Plantae,122183,Plantae,Tracheophyta,Magnoliopsida
60976427,9/27/20,2020-09-27 16:15:35 UTC,research,36.0216207337,-78.9292769228,,Hedera helix,common ivy,Plantae,55882,Plantae,Tracheophyta,Magnoliopsida
60977256,9/27/20,2020-09-27 16:20:11 UTC,research,36.0228178371,-78.9282181208,,Erechtites hieraciifolius,fireweed,Plantae,130888,Plantae,Tracheophyta,Magnoliopsida
60978000,9/27/20,2020-09-27 16:26:15 UTC,research,36.0532511026,-78.8445133344,,Desarmillaria caespitosa,Ringless Honey Mushroom,Fungi,1238700,Fungi,Basidiomycota,Agaricomycetes
60978177,9/27/20,2020-09-27 16:27:31 UTC,research,36.0241672397,-78.925816035,,Polystichum acrostichoides,Christmas fern,Plantae,54412,Plantae,Tracheophyta,Polypodiopsida
60978299,9/27/20,2020-09-27 16:28:37 UTC,research,36.0240645195,-78.9258545079,,Asarum canadense,Canadian wild ginger,Plantae,56325,Plantae,Tracheophyta,Magnoliopsida
60978443,9/27/20,2020-09-27 16:29:32 UTC,research,36.0243789666,-78.9258421865,,Passiflora lutea,yellow passionflower,Plantae,51450,Plantae,Tracheophyta,Magnoliopsida
60978608,9/27/20,2020-09-27 16:27:20 UTC,research,36.0525035013,-78.8458042147,,Mutinus elegans,devil's dipstick,Fungi,84271,Fungi,Basidiomycota,Agaricomycetes
60978674,9/27/20,2020-09-27 16:31:18 UTC,research,36.0245672241,-78.9253578801,,Liquidambar styraciflua,American sweetgum,Plantae,49658,Plantae,Tracheophyta,Magnoliopsida
60978939,9/27/20,2020-09-27 16:33:06 UTC,research,36.0244826926,-78.9251440578,,Acer saccharinum,silver maple,Plantae,54762,Plantae,Tracheophyta,Magnoliopsida
60979252,9/27/20,2020-09-27 16:34:58 UTC,research,36.0247312999,-78.9244054445,,Persicaria longiseta,low smartweed,Plantae,143803,Plantae,Tracheophyta,Magnoliopsida
60979909,9/27/20,2020-09-27 16:40:36 UTC,research,36.0219401948,-78.8991451241,,Clerodendrum trichotomum,Harlequin glorybower,Plantae,67539,Plantae,Tracheophyta,Magnoliopsida
60980491,9/27/20,2020-09-27 16:45:34 UTC,research,36.0529672494,-78.8455009741,,Aureoboletus betula,shaggy-stalked bolete,Fungi,1125679,Fungi,Basidiomycota,Agaricomycetes
60981241,9/27/20,2020-09-27 16:50:58 UTC,research,36.0507995657,-78.8504751387,,Pantherophis alleghaniensis,Eastern Ratsnake,Reptilia,59644,Animalia,Chordata,Reptilia
60981652,9/27/20,2020-09-27 16:54:42 UTC,research,36.0504967728,-78.8507510971,,Narceus americanus,American Giant Millipede Complex,Animalia,904631,Animalia,Arthropoda,Diplopoda
60982116,9/27/20,2020-09-27 16:58:14 UTC,research,36.0522963615,-78.8429328746,,Halysidota tessellaris,Banded Tussock Moth,Insecta,120217,Animalia,Arthropoda,Insecta
60982759,9/27/20,2020-09-27 17:03:22 UTC,research,36.0527374027,-78.8424994939,,Agalinis purpurea,purple false foxglove,Plantae,158068,Plantae,Tracheophyta,Magnoliopsida
60982989,9/27/20,2020-09-27 17:05:08 UTC,research,36.0532007274,-78.8421969955,,Phyciodes tharos,Pearl Crescent,Insecta,52925,Animalia,Arthropoda,Insecta
60983079,9/27/20,2020-09-27 17:06:02 UTC,research,36.05378184,-78.8408138735,,Ilex decidua,possumhaw,Plantae,120006,Plantae,Tracheophyta,Magnoliopsida
60983395,9/27/20,2020-09-27 17:08:42 UTC,research,36.0190994889,-78.8821749126,,Narceus americanus,American Giant Millipede Complex,Animalia,904631,Animalia,Arthropoda,Diplopoda
60983678,9/27/20,2020-09-27 17:11:12 UTC,research,36.0537781074,-78.8405704213,,Vitis rotundifolia,muscadine,Plantae,82529,Plantae,Tracheophyta,Magnoliopsida
60984137,9/27/20,2020-09-27 17:14:19 UTC,research,36.0542700067,-78.840850778,,Prunella vulgaris,common selfheal,Plantae,52764,Plantae,Tracheophyta,Magnoliopsida
60985014,9/27/20,2020-09-27 17:19:49 UTC,research,36.0553228995,-78.839417724,,Lactarius paradoxus,Silver-blue Milkcap,Fungi,417704,Fungi,Basidiomycota,Agaricomycetes
60985133,9/27/20,2020-09-27 17:21:01 UTC,research,36.0182383709,-78.8816364198,,Phyciodes tharos,Pearl Crescent,Insecta,52925,Animalia,Arthropoda,Insecta
60985782,9/25/20,2020-09-25 23:42:00 UTC,research,36.0042705652,-78.9110829467,,Clepsis peritana,Garden Tortrix,Insecta,132789,Animalia,Arthropoda,Insecta
60985783,9/25/20,2020-09-25 23:44:00 UTC,research,36.0042705652,-78.9110829467,,Armadillidium nasatum,Nosy Pill Woodlouse,Animalia,210119,Animalia,Arthropoda,Malacostraca
60985786,9/25/20,2020-09-26 01:01:00 UTC,research,36.0042705652,-78.9110829467,,Apantesis vittata,Banded Tiger Moth,Insecta,196741,Animalia,Arthropoda,Insecta
60985790,9/25/20,2020-09-26 01:02:00 UTC,research,36.0042705652,-78.9110829467,,Chionodes mediofuscella,Black-smudged Chionodes Moth,Insecta,216738,Animalia,Arthropoda,Insecta
60986071,9/27/20,2020-09-27 17:26:40 UTC,research,36.0180902204,-78.8813052897,,Camponotus castaneus,Chestnut Carpenter Ant,Insecta,129272,Animalia,Arthropoda,Insecta
60986222,9/27/20,2020-09-27 17:29:24 UTC,research,36.0527295,-78.8386749841,,Pontederia cordata,pickerelweed,Plantae,52599,Plantae,Tracheophyta,Liliopsida
60986538,9/27/20,2020-09-27 17:31:16 UTC,research,36.0526867846,-78.8386952372,,Cathartes aura,Turkey Vulture,Aves,4756,Animalia,Chordata,Aves
60990025,9/27/20,2020-09-27 15:50:21 UTC,research,36.02419112,-78.92567903,,Impatiens capensis,common jewelweed,Plantae,47888,Plantae,Tracheophyta,Magnoliopsida
60990069,9/27/20,2020-09-27 15:55:48 UTC,research,36.02431394,-78.92560786,,Harmonia axyridis,Asian Lady Beetle,Insecta,48484,Animalia,Arthropoda,Insecta
60991803,9/27/20,2020-09-27 18:06:12 UTC,research,36.0097855763,-78.8921572892,,Chauliognathus pensylvanicus,Goldenrod Soldier Beetle,Insecta,216649,Animalia,Arthropoda,Insecta
60991994,9/26/20,2020-09-26 07:18:00 UTC,research,36.0039581353,-78.9111258496,,Liburniella ornata,Ornate Planthopper,Insecta,326721,Animalia,Arthropoda,Insecta
60992046,9/27/20,2020-09-27 18:07:40 UTC,research,36.016682684,-78.8834957827,,Hyla cinerea,Green Treefrog,Amphibia,23969,Animalia,Chordata,Amphibia
60992436,9/27/20,2020-09-27 18:10:13 UTC,research,36.0166294693,-78.8835078283,,Solanum carolinense,Carolina horsenettle,Plantae,52899,Plantae,Tracheophyta,Magnoliopsida
60993415,9/26/20,2020-09-26 21:39:00 UTC,research,36.0182894651,-78.882138043,,Spilosoma virginica,Virginian Tiger Moth,Insecta,60839,Animalia,Arthropoda,Insecta
60993416,9/26/20,2020-09-26 21:39:00 UTC,research,36.0182894651,-78.882138043,,Leptoglossus phyllopus,Eastern Leaf-footed Bug,Insecta,61256,Animalia,Arthropoda,Insecta
60993417,9/26/20,2020-09-26 21:32:00 UTC,research,36.0182894651,-78.882138043,,Leptinotarsa juncta,False Potato Beetle,Insecta,84188,Animalia,Arthropoda,Insecta
60994187,9/27/20,2020-09-27 18:20:43 UTC,research,36.016617137,-78.8833898919,,Panoquina ocola,Ocola Skipper,Insecta,147931,Animalia,Arthropoda,Insecta
60994734,9/27/20,2020-09-27 18:25:48 UTC,research,36.0048415047,-78.9132239857,,Prosapia bicincta,Two-lined Spittlebug,Insecta,126291,Animalia,Arthropoda,Insecta
60995009,9/27/20,2020-09-27 18:28:10 UTC,research,36.01657989,-78.88319667,,Sicyos angulatus,Bur-cucumber,Plantae,117435,Plantae,Tracheophyta,Magnoliopsida
60995871,9/27/20,2020-09-27 18:34:17 UTC,research,36.0169851372,-78.8827779557,,Narceus americanus,American Giant Millipede Complex,Animalia,904631,Animalia,Arthropoda,Diplopoda
61019253,9/27/20,2020-09-27 21:04:11 UTC,research,36.011601865,-78.894867917,,Buteo jamaicensis,Red-tailed Hawk,Aves,5212,Animalia,Chordata,Aves
61020765,9/27/20,2020-09-27 21:15:47 UTC,research,36.0287935312,-78.9008744616,,Euonymus americanus,strawberry bush,Plantae,83150,Plantae,Tracheophyta,Magnoliopsida
61024422,9/26/20,2020-09-26 15:58:36 UTC,research,36.0550032803,-78.8414589116,,Ligustrum sinense,Chinese privet,Plantae,128769,Plantae,Tracheophyta,Magnoliopsida
61024468,9/26/20,2020-09-26 16:06:48 UTC,research,36.053917536,-78.842600081,,Carpinus caroliniana,American hornbeam,Plantae,54768,Plantae,Tracheophyta,Magnoliopsida
61034610,9/27/20,2020-09-27 22:13:03 UTC,research,36.0232569242,-78.8992709666,,Verrucosa arenata,Arrowhead Orbweaver,Arachnida,117218,Animalia,Arthropoda,Arachnida
61034882,9/27/20,2020-09-27 22:12:17 UTC,research,36.0235129026,-78.8997014612,,Neoscona crucifera,Spotted Orbweaver,Arachnida,85034,Animalia,Arthropoda,Arachnida
61035277,9/27/20,2020-09-27 22:03:23 UTC,research,36.0230180283,-78.8989809528,,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970,Animalia,Arthropoda,Insecta
61052864,9/26/20,2020-09-26 21:51:00 UTC,research,36.018356324,-78.8825078161,,Stagmomantis carolina,Carolina Mantis,Insecta,119989,Animalia,Arthropoda,Insecta
61052865,9/26/20,2020-09-26 21:58:00 UTC,research,36.018356324,-78.8825078161,,Conocephalus,Lesser Meadow Katydids,Insecta,118890,Animalia,Arthropoda,Insecta
61052869,9/26/20,2020-09-26 21:59:00 UTC,research,36.018356324,-78.8825078161,,Ischnura posita,Fragile Forktail,Insecta,103498,Animalia,Arthropoda,Insecta
61052870,9/26/20,2020-09-26 21:51:00 UTC,research,36.018356324,-78.8825078161,,Orchelimum pulchellum,Handsome Meadow Katydid,Insecta,122041,Animalia,Arthropoda,Insecta
61054486,9/26/20,2020-09-26 22:16:00 UTC,research,36.0183476546,-78.8824649021,,Sibovia occatoria,Yellow-striped Leafhopper,Insecta,143564,Animalia,Arthropoda,Insecta
61054487,9/26/20,2020-09-26 22:19:00 UTC,research,36.0183476546,-78.8824649021,,Verrucosa arenata,Arrowhead Orbweaver,Arachnida,117218,Animalia,Arthropoda,Arachnida
61054488,9/26/20,2020-09-26 22:20:00 UTC,research,36.0183476546,-78.8824649021,,Acris crepitans,Northern Cricket Frog,Amphibia,24230,Animalia,Chordata,Amphibia
61054489,9/26/20,2020-09-26 22:10:00 UTC,research,36.0183476546,-78.8824649021,,Chinavia hilaris,Green Stink Bug,Insecta,485010,Animalia,Arthropoda,Insecta
61054490,9/26/20,2020-09-26 22:15:00 UTC,research,36.0183476546,-78.8824649021,,Dichromorpha viridis,Short-winged Green Grasshopper,Insecta,146635,Animalia,Arthropoda,Insecta
61057964,9/26/20,2020-09-26 23:23:00 UTC,research,36.0186079836,-78.8824756309,,Mythimna unipuncta,White-speck Moth,Insecta,121183,Animalia,Arthropoda,Insecta
61057965,9/26/20,2020-09-26 22:30:00 UTC,research,36.0186079836,-78.8824756309,,Narceus americanus,American Giant Millipede Complex,Animalia,904631,Animalia,Arthropoda,Diplopoda
61059122,9/26/20,2020-09-26 23:28:00 UTC,research,36.0192761664,-78.8827545821,,Megapenthes rufilabris,,Insecta,367889,Animalia,Arthropoda,Insecta
61059123,9/26/20,2020-09-26 23:35:00 UTC,research,36.0192761664,-78.8827545821,,Vespa crabro,European Hornet,Insecta,54327,Animalia,Arthropoda,Insecta
61063656,9/26/20,2020-09-26 23:43:00 UTC,research,36.0192501323,-78.8824541745,,Lechriops oculatus,,Insecta,222976,Animalia,Arthropoda,Insecta
61063658,9/26/20,2020-09-26 23:43:00 UTC,research,36.0192501323,-78.8824541745,,Flatormenis proxima,Northern Flatid Planthopper,Insecta,415285,Animalia,Arthropoda,Insecta
61068007,9/26/20,2020-09-27 03:00:00 UTC,research,36.003819316,-78.9112544973,,Myodocha serripes,Long-necked Seed Bug,Insecta,142783,Animalia,Arthropoda,Insecta
61068008,9/26/20,2020-09-27 01:21:00 UTC,research,36.003819316,-78.9112544973,,Monopis longella,Pavlovski's Monopis Moth,Insecta,978666,Animalia,Arthropoda,Insecta
61068009,9/26/20,2020-09-27 01:18:00 UTC,research,36.003819316,-78.9112544973,,Apantesis vittata,Banded Tiger Moth,Insecta,196741,Animalia,Arthropoda,Insecta
61068012,9/26/20,2020-09-27 01:19:00 UTC,research,36.003819316,-78.9112544973,,Hyaliodes harti,,Insecta,332392,Animalia,Arthropoda,Insecta
61068013,9/26/20,2020-09-27 02:59:00 UTC,research,36.003819316,-78.9112544973,,Hypsopygia olinalis,Yellow-fringed Dolichomia Moth,Insecta,343393,Animalia,Arthropoda,Insecta
61068976,9/26/20,2020-09-27 03:01:00 UTC,research,36.0042706303,-78.9112116404,,Hypena baltimoralis,Baltimore Snout,Insecta,82201,Animalia,Arthropoda,Insecta
61068978,9/26/20,2020-09-27 03:04:00 UTC,research,36.0042706303,-78.9112116404,,Armadillidium nasatum,Nosy Pill Woodlouse,Animalia,210119,Animalia,Arthropoda,Malacostraca
61069580,9/26/20,2020-09-27 03:05:00 UTC,research,36.0046664298,-78.9112953037,,Armadillidium nasatum,Nosy Pill Woodlouse,Animalia,210119,Animalia,Arthropoda,Malacostraca
61069582,9/26/20,2020-09-27 03:06:00 UTC,research,36.0046664298,-78.9112953037,,Schrankia macula,Black-spotted Schrankia Moth,Insecta,230610,Animalia,Arthropoda,Insecta
61090279,9/27/20,2020-09-27 19:04:42 UTC,research,36.03253883,-78.94609167,,Euphoria sepulcralis,Dark Flower Scarab,Insecta,53340,Animalia,Arthropoda,Insecta
61106773,9/28/20,2020-09-28 15:23:18 UTC,research,36.009294478,-78.9056831628,,Laetiporus sulphureus,chicken of the woods,Fungi,53713,Fungi,Basidiomycota,Agaricomycetes
61112849,9/28/20,2020-09-28 16:20:41 UTC,research,36.0264706,-78.899042,,Milesia virginiensis,Virginia Giant,Insecta,143338,Animalia,Arthropoda,Insecta
61116612,9/28/20,2020-09-28 15:49:07 UTC,research,36.00690833,-78.902695,,Lonicera maackii,Amur honeysuckle,Plantae,82342,Plantae,Tracheophyta,Magnoliopsida
61135301,9/28/20,2020-09-28 19:43:49 UTC,research,36.0132672472,-78.9017587294,,Arum italicum,Italian arum,Plantae,61168,Plantae,Tracheophyta,Liliopsida
61149417,9/28/20,2020-09-28 21:53:04 UTC,research,36.011259413,-78.882536776,,Eacles imperialis,Imperial Moth,Insecta,81590,Animalia,Arthropoda,Insecta
61210496,9/29/20,2020-09-29 13:58:20 UTC,research,36.0062444676,-78.8969161548,,Gasteracantha cancriformis,Spinybacked Orbweaver,Arachnida,49540,Animalia,Arthropoda,Arachnida
61211891,9/29/20,2020-09-29 14:02:02 UTC,research,36.0327555,-78.94643333,,Phoebis sennae,Cloudless Sulphur,Insecta,48550,Animalia,Arthropoda,Insecta
61211924,9/29/20,2020-09-29 14:25:44 UTC,research,36.02814167,-78.90173333,,Parthenocissus quinquefolia,Virginia creeper,Plantae,50278,Plantae,Tracheophyta,Magnoliopsida
61212111,9/29/20,2020-09-29 14:09:56 UTC,research,36.02783617,-78.90255,,Juglans nigra,eastern black walnut,Plantae,54504,Plantae,Tracheophyta,Magnoliopsida
61212261,9/29/20,2020-09-29 14:29:33 UTC,research,36.0282352722,-78.9017467027,,Polystichum acrostichoides,Christmas fern,Plantae,54412,Plantae,Tracheophyta,Polypodiopsida
61218232,9/29/20,2020-09-29 15:39:02 UTC,research,36.0230121221,-78.9284771093,,Neotibicen tibicen tibicen,Common Swamp Cicada,Insecta,469283,Animalia,Arthropoda,Insecta
61221941,9/29/20,2020-09-29 16:23:31 UTC,research,36.0232783894,-78.9281728217,,Neotibicen tibicen,Swamp Cicada,Insecta,469282,Animalia,Arthropoda,Insecta
61223430,9/29/20,2020-09-29 16:42:27 UTC,research,36.0196019931,-78.9202080627,,Thamnophis sirtalis,Common Garter Snake,Reptilia,28362,Animalia,Chordata,Reptilia
61313526,9/26/20,2020-09-26 18:27:42 UTC,research,36.0251879731,-78.972224227,,Nandina domestica,Heavenly bamboo,Plantae,127010,Plantae,Tracheophyta,Magnoliopsida
61313888,9/26/20,2020-09-26 19:32:16 UTC,research,36.0273339286,-78.9695974576,,Rosa multiflora,multiflora rose,Plantae,78882,Plantae,Tracheophyta,Magnoliopsida
61316885,9/30/20,2020-09-30 17:34:32 UTC,research,36.0252285059,-78.8944277576,,Misogada unicolor,Drab Prominent,Insecta,225178,Animalia,Arthropoda,Insecta
61343657,9/13/20,2020-09-13 17:53:23 UTC,research,36.0156793893,-78.9257596248,,Danaus plexippus,Monarch,Insecta,48662,Animalia,Arthropoda,Insecta
61382983,9/29/20,2020-09-29 13:53:34 UTC,research,36.0267555,-78.90097833,,Murdannia keisak,marsh dewflower,Plantae,125685,Plantae,Tracheophyta,Liliopsida
61399327,10/1/20,2020-10-01 16:04:12 UTC,research,36.0210519795,-78.8946630897,,Quercus alba,white oak,Plantae,54779,Plantae,Tracheophyta,Magnoliopsida
